measurement_id,instrument,operator,ref_value,instrument_offset,instrument_error,operator_offset,operator_error,measurement
899,instrument_4,operator_3,50,0,5,0,10,48.25140748708894
900,instrument_4,operator_3,50,0,5,0,10,59.925754510771256
901,instrument_2,operator_3,50,0,5,0,10,65.92585066481693
902,instrument_2,operator_1,50,0,5,0,5,46.77777662331387
903,instrument_5,operator_1,50,0,5,0,5,53.23577697658831
904,instrument_5,operator_3,50,0,5,0,10,49.36643585511755
905,instrument_1,operator_3,50,0,5,0,10,36.46335695016144
906,instrument_5,operator_3,50,0,5,0,10,44.70252563439864
907,instrument_4,operator_1,50,0,5,0,5,53.436327345378395
908,instrument_3,operator_3,50,0,5,0,10,70.22531676262176
909,instrument_1,operator_3,50,0,5,0,10,51.14429850941272
910,instrument_2,operator_2,50,0,5,0,5,46.53550583899562
911,instrument_1,operator_3,50,0,5,0,10,77.69809920896512
912,instrument_1,operator_1,50,0,5,0,5,57.70889295084032
913,instrument_1,operator_1,50,0,5,0,5,55.741043536569784
914,instrument_5,operator_1,50,0,5,0,5,51.19141495440711
915,instrument_5,operator_2,50,0,5,0,5,55.2556035698192
916,instrument_5,operator_2,50,0,5,0,5,40.89494210379296
917,instrument_4,operator_2,50,0,5,0,5,58.78103021469201
918,instrument_4,operator_2,50,0,5,0,5,65.04983908334937
919,instrument_5,operator_2,50,0,5,0,5,54.86576233818167
920,instrument_4,operator_3,50,0,5,0,10,54.225550063427484
921,instrument_3,operator_1,50,0,5,0,5,39.9644083010132
922,instrument_3,operator_1,50,0,5,0,5,43.368427140377875
923,instrument_5,operator_1,50,0,5,0,5,50.92064456942668
924,instrument_3,operator_3,50,0,5,0,10,46.893669530888666
925,instrument_2,operator_1,50,0,5,0,5,53.40769698261308
926,instrument_5,operator_3,50,0,5,0,10,60.74028484146671
927,instrument_4,operator_3,50,0,5,0,10,53.9742515650031
928,instrument_3,operator_2,50,0,5,0,5,51.61047594081488
929,instrument_4,operator_3,50,0,5,0,10,49.851433408272094
930,instrument_4,operator_3,50,0,5,0,10,55.623600976355725
931,instrument_3,operator_1,50,0,5,0,5,55.18071890159161
932,instrument_2,operator_1,50,0,5,0,5,50.24230312887535
933,instrument_3,operator_3,50,0,5,0,10,51.722904011303854
934,instrument_3,operator_2,50,0,5,0,5,47.34500168596186
935,instrument_3,operator_3,50,0,5,0,10,56.75487794384593
936,instrument_2,operator_2,50,0,5,0,5,57.249182551781445
937,instrument_3,operator_2,50,0,5,0,5,42.350219633368255
938,instrument_5,operator_3,50,0,5,0,10,60.39173121735111
939,instrument_3,operator_1,50,0,5,0,5,52.52758981806323
940,instrument_2,operator_2,50,0,5,0,5,77.84015745176771
941,instrument_2,operator_2,50,0,5,0,5,31.082988216864784
942,instrument_1,operator_1,50,0,5,0,5,38.19048020702439
943,instrument_5,operator_3,50,0,5,0,10,47.18298073602688
944,instrument_2,operator_1,50,0,5,0,5,62.80889468905389
945,instrument_5,operator_3,50,0,5,0,10,43.77445880991766
946,instrument_4,operator_2,50,0,5,0,5,47.86476818419554
947,instrument_4,operator_1,50,0,5,0,5,36.98131607470024
948,instrument_3,operator_3,50,0,5,0,10,58.588777271900724
949,instrument_1,operator_1,50,0,5,0,5,50.49838018453319
950,instrument_2,operator_3,50,0,5,0,10,48.37640157386029
951,instrument_2,operator_2,50,0,5,0,5,54.837072460251
952,instrument_5,operator_3,50,0,5,0,10,55.020004845780356
953,instrument_4,operator_1,50,0,5,0,5,55.244881489329934
954,instrument_3,operator_1,50,0,5,0,5,53.264327819230786
955,instrument_2,operator_2,50,0,5,0,5,56.26640157943887
956,instrument_4,operator_2,50,0,5,0,5,49.06520098789032
957,instrument_1,operator_2,50,0,5,0,5,49.847219277615274
958,instrument_2,operator_2,50,0,5,0,5,60.64317117567521
959,instrument_5,operator_2,50,0,5,0,5,38.023534632379246
960,instrument_4,operator_1,50,0,5,0,5,48.58654742728158
961,instrument_2,operator_2,50,0,5,0,5,44.77851781717234
962,instrument_1,operator_3,50,0,5,0,10,63.8707891663373
963,instrument_4,operator_1,50,0,5,0,5,59.50553674703758
964,instrument_1,operator_3,50,0,5,0,10,41.7281735181002
965,instrument_2,operator_3,50,0,5,0,10,54.277902004929764
966,instrument_3,operator_3,50,0,5,0,10,75.42730385936488
967,instrument_5,operator_1,50,0,5,0,5,50.7925555317142
968,instrument_5,operator_1,50,0,5,0,5,43.480584607438146
969,instrument_3,operator_1,50,0,5,0,5,50.12866394831426
970,instrument_3,operator_2,50,0,5,0,5,57.59853962014412
971,instrument_3,operator_2,50,0,5,0,5,57.07301394437663
972,instrument_4,operator_1,50,0,5,0,5,56.21319285525
973,instrument_4,operator_1,50,0,5,0,5,64.71388306868681
974,instrument_4,operator_3,50,0,5,0,10,62.077560334121195
975,instrument_4,operator_3,50,0,5,0,10,41.34620786679385
976,instrument_1,operator_2,50,0,5,0,5,44.692139958420675
977,instrument_1,operator_3,50,0,5,0,10,77.92112698356435
978,instrument_4,operator_1,50,0,5,0,5,47.37191862753254
979,instrument_4,operator_3,50,0,5,0,10,52.57084487937404
980,instrument_4,operator_3,50,0,5,0,10,47.60860718667251
981,instrument_1,operator_2,50,0,5,0,5,57.68789297680377
982,instrument_1,operator_1,50,0,5,0,5,49.684063358555036
983,instrument_2,operator_2,50,0,5,0,5,42.526405881402745
984,instrument_4,operator_3,50,0,5,0,10,49.74301295708245
985,instrument_2,operator_2,50,0,5,0,5,36.8290521772196
986,instrument_2,operator_3,50,0,5,0,10,37.974663641792894
987,instrument_3,operator_2,50,0,5,0,5,55.48184716227832
988,instrument_3,operator_1,50,0,5,0,5,41.25228222421065
989,instrument_2,operator_1,50,0,5,0,5,54.362087706893455
990,instrument_2,operator_3,50,0,5,0,10,46.44613835324205
991,instrument_3,operator_1,50,0,5,0,5,57.716020518909914
992,instrument_4,operator_1,50,0,5,0,5,46.08338832533823
993,instrument_1,operator_1,50,0,5,0,5,48.401497985763065
994,instrument_2,operator_3,50,0,5,0,10,52.96699159324837
995,instrument_3,operator_2,50,0,5,0,5,49.318488831722675
996,instrument_5,operator_3,50,0,5,0,10,24.344084658472138
997,instrument_3,operator_2,50,0,5,0,5,47.446563331443144
998,instrument_3,operator_2,50,0,5,0,5,42.41644252429842
999,instrument_1,operator_1,50,0,5,0,5,51.63908647745245
1000,instrument_5,operator_1,50,0,5,0,5,42.04763279087668
