measurement_id,instrument,operator,ref_value,instrument_offset,instrument_error,operator_offset,operator_error,measurement
899,instrument_5,operator_3,50,2,6,0,5,39.63364913390629
900,instrument_3,operator_3,50,0,5,0,5,46.72780603141515
901,instrument_1,operator_1,50,0,5,0,5,41.69856053051221
902,instrument_3,operator_2,50,0,5,0,5,40.232966746636734
903,instrument_1,operator_1,50,0,5,0,5,48.7257241708674
904,instrument_1,operator_2,50,0,5,0,5,49.891931078919725
905,instrument_1,operator_2,50,0,5,0,5,49.347661335569796
906,instrument_5,operator_3,50,2,6,0,5,54.77907249194926
907,instrument_4,operator_3,50,0,5,0,5,54.13862343007292
908,instrument_1,operator_2,50,0,5,0,5,53.514165060878945
909,instrument_2,operator_1,50,0,5,0,5,53.2459995725552
910,instrument_1,operator_2,50,0,5,0,5,36.67963509380205
911,instrument_4,operator_2,50,0,5,0,5,53.03441508415002
912,instrument_1,operator_1,50,0,5,0,5,62.194461581537865
913,instrument_4,operator_3,50,0,5,0,5,48.1091261502643
914,instrument_5,operator_3,50,2,6,0,5,52.22370909534624
915,instrument_4,operator_1,50,0,5,0,5,54.77479766042693
916,instrument_5,operator_2,50,2,6,0,5,71.07915313855734
917,instrument_1,operator_1,50,0,5,0,5,46.257613209345074
918,instrument_3,operator_1,50,0,5,0,5,44.89755408123468
919,instrument_1,operator_1,50,0,5,0,5,51.230597046647034
920,instrument_5,operator_1,50,2,6,0,5,43.29715576346946
921,instrument_2,operator_1,50,0,5,0,5,46.03223996112926
922,instrument_5,operator_3,50,2,6,0,5,41.3594940058673
923,instrument_2,operator_3,50,0,5,0,5,47.37865998377639
924,instrument_4,operator_1,50,0,5,0,5,53.531856395419815
925,instrument_2,operator_2,50,0,5,0,5,44.533672280587545
926,instrument_1,operator_1,50,0,5,0,5,46.34779758980231
927,instrument_3,operator_1,50,0,5,0,5,48.99519929768537
928,instrument_2,operator_2,50,0,5,0,5,61.445204950633
929,instrument_2,operator_2,50,0,5,0,5,41.89959648421639
930,instrument_1,operator_1,50,0,5,0,5,53.52587959480932
931,instrument_4,operator_3,50,0,5,0,5,51.91823776204226
932,instrument_3,operator_2,50,0,5,0,5,49.08147810914462
933,instrument_5,operator_1,50,2,6,0,5,51.93048286234213
934,instrument_5,operator_3,50,2,6,0,5,51.99453472807831
935,instrument_3,operator_3,50,0,5,0,5,43.204540011569705
936,instrument_3,operator_3,50,0,5,0,5,44.55568374427464
937,instrument_1,operator_1,50,0,5,0,5,55.25626017379679
938,instrument_4,operator_2,50,0,5,0,5,54.46652882295738
939,instrument_5,operator_2,50,2,6,0,5,60.784804235756575
940,instrument_4,operator_1,50,0,5,0,5,50.4316352247636
941,instrument_1,operator_2,50,0,5,0,5,44.008227333946465
942,instrument_5,operator_3,50,2,6,0,5,50.692837716596244
943,instrument_1,operator_3,50,0,5,0,5,51.96916963646477
944,instrument_3,operator_1,50,0,5,0,5,49.74779075882679
945,instrument_1,operator_3,50,0,5,0,5,51.110735164956516
946,instrument_1,operator_2,50,0,5,0,5,57.488704432074826
947,instrument_3,operator_1,50,0,5,0,5,58.72284460962053
948,instrument_1,operator_2,50,0,5,0,5,37.52818293118115
949,instrument_2,operator_1,50,0,5,0,5,55.580733953545575
950,instrument_4,operator_2,50,0,5,0,5,56.900557146458574
951,instrument_3,operator_1,50,0,5,0,5,40.51440336011195
952,instrument_3,operator_3,50,0,5,0,5,45.192721602681715
953,instrument_4,operator_1,50,0,5,0,5,46.12100081574873
954,instrument_1,operator_1,50,0,5,0,5,50.288545413114875
955,instrument_1,operator_3,50,0,5,0,5,45.04914659695219
956,instrument_1,operator_3,50,0,5,0,5,36.6318723581705
957,instrument_3,operator_1,50,0,5,0,5,55.86230927809653
958,instrument_1,operator_3,50,0,5,0,5,49.145805154292034
959,instrument_5,operator_3,50,2,6,0,5,48.07934792894348
960,instrument_1,operator_2,50,0,5,0,5,52.60874520774166
961,instrument_2,operator_2,50,0,5,0,5,44.482979204504325
962,instrument_1,operator_2,50,0,5,0,5,58.70401733500647
963,instrument_3,operator_3,50,0,5,0,5,48.01877717704416
964,instrument_3,operator_3,50,0,5,0,5,57.158119986354805
965,instrument_3,operator_1,50,0,5,0,5,51.52755720317509
966,instrument_5,operator_1,50,2,6,0,5,46.61130625790341
967,instrument_3,operator_3,50,0,5,0,5,57.950960380012134
968,instrument_5,operator_3,50,2,6,0,5,64.02486238285115
969,instrument_5,operator_1,50,2,6,0,5,56.21171760569746
970,instrument_2,operator_2,50,0,5,0,5,57.197794650332156
971,instrument_1,operator_2,50,0,5,0,5,37.328973383807906
972,instrument_2,operator_2,50,0,5,0,5,50.056223408825126
973,instrument_5,operator_2,50,2,6,0,5,55.25548102000427
974,instrument_2,operator_1,50,0,5,0,5,59.28414831432345
975,instrument_2,operator_1,50,0,5,0,5,46.873090909025095
976,instrument_2,operator_1,50,0,5,0,5,55.385995671413134
977,instrument_2,operator_3,50,0,5,0,5,50.45795001053106
978,instrument_1,operator_3,50,0,5,0,5,48.59368000470555
979,instrument_2,operator_2,50,0,5,0,5,54.00611582512202
980,instrument_5,operator_3,50,2,6,0,5,50.96620644053425
981,instrument_2,operator_1,50,0,5,0,5,47.05101824682
982,instrument_3,operator_2,50,0,5,0,5,52.45129501539281
983,instrument_2,operator_3,50,0,5,0,5,52.78361424895514
984,instrument_1,operator_3,50,0,5,0,5,45.01333121146574
985,instrument_3,operator_1,50,0,5,0,5,53.16252232883481
986,instrument_4,operator_3,50,0,5,0,5,52.58611649853728
987,instrument_5,operator_1,50,2,6,0,5,56.08858771806628
988,instrument_2,operator_3,50,0,5,0,5,58.98271331617723
989,instrument_2,operator_2,50,0,5,0,5,39.45376296643998
990,instrument_5,operator_2,50,2,6,0,5,46.604536400325735
991,instrument_3,operator_1,50,0,5,0,5,56.912984285359094
992,instrument_3,operator_3,50,0,5,0,5,44.5824076761618
993,instrument_2,operator_2,50,0,5,0,5,49.64038699107397
994,instrument_2,operator_3,50,0,5,0,5,46.74391065602537
995,instrument_2,operator_3,50,0,5,0,5,47.468493670131274
996,instrument_2,operator_2,50,0,5,0,5,52.68027350178993
997,instrument_3,operator_2,50,0,5,0,5,52.28595526831837
998,instrument_1,operator_1,50,0,5,0,5,50.98129352634118
999,instrument_4,operator_3,50,0,5,0,5,55.64349221297429
1000,instrument_2,operator_1,50,0,5,0,5,45.278039314366325
